#F EADL97_MShellRadiativeRates.dat
#U00 This file is a conversion to specfile format of 
#U01 directly extracted EADL97 radiative transition probabilities.
#U02 EADL itself can be found at:
#U03           http://www-nds.iaea.org/epdl97/libsall.htm
#U04 The code used to generate this file has been:
#U05 GenerateEADLShellRadiativeRates.py
#U06

#S 1 M1 emission rates
#N 40
#L Z  TOTAL  M1M2  M1M3  M1M4  M1M5  M1N1  M1N2  M1N3  M1N4  M1N5  M1N6  M1N7  M1O1  M1O2  M1O3  M1O4  M1O5  M1O6  M1O7  M1O8  M1O9  M1P1  M1P2  M1P3  M1P4  M1P5  M1P6  M1P7  M1P8  M1P9  M1P10  M1P11  M1Q1  M1Q2  M1Q3
82  8.7879649E-03  1.4961000E-05  2.6542000E-04  1.4047000E-03  0.0000000E+00  0.0000000E+00  6.8478900E-04  5.2789900E-03  0.0000000E+00  0.0000000E+00  2.9839000E-04  0.0000000E+00  0.0000000E+00  9.2702900E-05  7.1000900E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.8003000E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
83  9.1967183E-03  1.4801100E-05  2.6866100E-04  1.4643100E-03  0.0000000E+00  0.0000000E+00  7.1236200E-04  5.4770200E-03  0.0000000E+00  0.0000000E+00  3.1715100E-04  0.0000000E+00  0.0000000E+00  1.0357000E-04  7.9499300E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.3850200E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
84  9.6192637E-03  1.4649900E-05  2.7218900E-04  1.5268900E-03  0.0000000E+00  0.0000000E+00  7.4087600E-04  5.6813700E-03  0.0000000E+00  0.0000000E+00  3.3693800E-04  0.0000000E+00  0.0000000E+00  1.1465900E-04  8.8183600E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.9855800E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
85  1.0052042E-02  1.4506100E-05  2.7604100E-04  1.5915100E-03  0.0000000E+00  0.0000000E+00  7.7005300E-04  5.8895200E-03  0.0000000E+00  0.0000000E+00  3.5753100E-04  0.0000000E+00  0.0000000E+00  1.2615000E-04  9.7065300E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.6078200E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
86  1.0494056E-02  1.4364000E-05  2.7999000E-04  1.6587000E-03  0.0000000E+00  0.0000000E+00  7.9965100E-04  6.1014100E-03  0.0000000E+00  0.0000000E+00  3.7902000E-04  0.0000000E+00  0.0000000E+00  1.3778000E-04  1.0606000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2541100E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
87  1.0949007E-02  1.4234000E-05  2.8420900E-04  1.7273900E-03  0.0000000E+00  0.0000000E+00  8.3045700E-04  6.3150800E-03  0.0000000E+00  0.0000000E+00  4.0124900E-04  0.0000000E+00  0.0000000E+00  1.4996000E-04  1.1552000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.8743800E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.4837900E-06  0.0000000E+00  0.0000000E+00
88  1.1419911E-02  1.4097000E-05  2.8875100E-04  1.8003000E-03  0.0000000E+00  0.0000000E+00  8.6106200E-04  6.5341100E-03  0.0000000E+00  0.0000000E+00  4.2454100E-04  0.0000000E+00  0.0000000E+00  1.6260000E-04  1.2524000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.5492200E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.5579100E-06  0.0000000E+00  0.0000000E+00
89  1.1904047E-02  1.3977000E-05  2.9349000E-04  1.8755000E-03  0.0000000E+00  0.0000000E+00  8.9349900E-04  6.7572000E-03  0.0000000E+00  0.0000000E+00  4.4881000E-04  0.0000000E+00  0.0000000E+00  1.7556000E-04  1.3528000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.2639900E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0571000E-05  0.0000000E+00  0.0000000E+00
90  1.2404050E-02  1.3873000E-05  2.9883900E-04  1.9553000E-03  0.0000000E+00  0.0000000E+00  9.2715800E-04  6.9882800E-03  0.0000000E+00  0.0000000E+00  4.7451900E-04  0.0000000E+00  0.0000000E+00  1.8901000E-04  1.4559000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.9021800E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2149000E-05  0.0000000E+00  0.0000000E+00
91  1.2917978E-02  1.3808900E-05  3.0528900E-04  2.0440900E-03  0.0000000E+00  0.0000000E+00  9.6386600E-04  7.2508700E-03  0.0000000E+00  0.0000000E+00  5.0096800E-04  0.0000000E+00  0.0000000E+00  1.9948900E-04  1.5314900E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.5493600E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2613900E-05  0.0000000E+00  0.0000000E+00
92  1.3447952E-02  1.3739000E-05  3.1200000E-04  2.1357000E-03  0.0000000E+00  0.0000000E+00  1.0012000E-03  7.5072100E-03  0.0000000E+00  0.0000000E+00  5.2878100E-04  0.0000000E+00  0.0000000E+00  2.1181000E-04  1.6223000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0254000E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2672000E-05  0.0000000E+00  0.0000000E+00
93  1.3994009E-02  1.3680000E-05  3.1905100E-04  2.2312100E-03  0.0000000E+00  0.0000000E+00  1.0399000E-03  7.7726300E-03  0.0000000E+00  0.0000000E+00  5.5763200E-04  0.0000000E+00  0.0000000E+00  2.2419100E-04  1.7135100E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0960000E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2605000E-05  0.0000000E+00  0.0000000E+00
94  1.4554985E-02  1.3646000E-05  3.2692000E-04  2.3342000E-03  0.0000000E+00  0.0000000E+00  1.0807000E-03  8.0533900E-03  0.0000000E+00  0.0000000E+00  5.8774000E-04  0.0000000E+00  0.0000000E+00  2.3566000E-04  1.7947000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1570000E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2329000E-05  0.0000000E+00  0.0000000E+00
95  1.5132985E-02  1.3600000E-05  3.3486900E-04  2.4386900E-03  0.0000000E+00  0.0000000E+00  1.1215000E-03  8.3340800E-03  0.0000000E+00  0.0000000E+00  6.1901900E-04  0.0000000E+00  0.0000000E+00  2.4845900E-04  1.8885000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2221000E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2058000E-05  0.0000000E+00  0.0000000E+00
96  1.5726935E-02  1.3547000E-05  3.4287900E-04  2.5448000E-03  0.0000000E+00  0.0000000E+00  1.1625000E-03  8.6144900E-03  0.0000000E+00  0.0000000E+00  6.5094900E-04  0.0000000E+00  0.0000000E+00  2.6280000E-04  1.9938000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2918000E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1990000E-05  0.0000000E+00  0.0000000E+00
97  1.6338006E-02  1.3518900E-05  3.5188800E-04  2.6594900E-03  0.0000000E+00  0.0000000E+00  1.2066900E-03  8.9054600E-03  0.0000000E+00  0.0000000E+00  6.8508700E-04  0.0000000E+00  0.0000000E+00  2.7626900E-04  2.0913900E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3629900E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1913900E-05  0.0000000E+00  0.0000000E+00
98  1.6966023E-02  1.3499000E-05  3.6158000E-04  2.7811000E-03  0.0000000E+00  0.0000000E+00  1.2524000E-03  9.2159100E-03  0.0000000E+00  0.0000000E+00  7.1980000E-04  0.0000000E+00  0.0000000E+00  2.8871000E-04  2.1774000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4356000E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2064000E-05  0.0000000E+00  0.0000000E+00
99  1.7611981E-02  1.3484000E-05  3.7158900E-04  2.9053900E-03  0.0000000E+00  0.0000000E+00  1.2985000E-03  9.5236800E-03  0.0000000E+00  0.0000000E+00  7.5634900E-04  0.0000000E+00  0.0000000E+00  3.0284900E-04  2.2773000E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5061000E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2230000E-05  0.0000000E+00  0.0000000E+00
100  1.8275131E-02  1.3467000E-05  3.8198100E-04  3.0344100E-03  0.0000000E+00  0.0000000E+00  1.3457000E-03  9.8402400E-03  0.0000000E+00  0.0000000E+00  7.9403300E-04  0.0000000E+00  0.0000000E+00  3.1714100E-04  2.3778100E-03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5779100E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2558000E-05  0.0000000E+00  0.0000000E+00

#S 4 M4 emission rates
#N 40
#L Z  TOTAL  M4M5  M4N1  M4N2  M4N3  M4N4  M4N5  M4N6  M4N7  M4O1  M4O2  M4O3  M4O4  M4O5  M4O6  M4O7  M4O8  M4O9  M4P1  M4P2  M4P3  M4P4  M4P5  M4P6  M4P7  M4P8  M4P9  M4P10  M4P11  M4Q1  M4Q2  M4Q3
1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
2  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
3  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
4  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
5  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
31  6.0745700E-09  0.0000000E+00  0.0000000E+00  5.1064000E-09  9.6817000E-10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
32  9.8490100E-08  0.0000000E+00  0.0000000E+00  8.2822100E-08  1.5668000E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
33  5.0491820E-07  0.0000000E+00  0.0000000E+00  4.2487100E-07  8.0047200E-08  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
34  1.6149200E-06  0.0000000E+00  0.0000000E+00  1.3603000E-06  2.5462000E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
35  3.9873820E-06  0.0000000E+00  0.0000000E+00  3.3625100E-06  6.2487200E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
36  8.3566300E-06  0.0000000E+00  0.0000000E+00  7.0553300E-06  1.3013000E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
37  1.5637300E-05  0.0000000E+00  0.0000000E+00  1.3200000E-05  2.4373000E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
38  2.6926310E-05  0.0000000E+00  0.0000000E+00  2.2744100E-05  4.1822100E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
39  4.3507540E-05  0.0000000E+00  0.0000000E+00  3.6795200E-05  6.7123400E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
40  6.6849200E-05  0.0000000E+00  0.0000000E+00  5.6606200E-05  1.0243000E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
41  9.8603200E-05  0.0000000E+00  0.0000000E+00  8.3622200E-05  1.4981000E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
42  1.4059920E-04  0.0000000E+00  0.0000000E+00  1.1940100E-04  2.1198200E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
43  1.9485590E-04  0.0000000E+00  0.0000000E+00  1.6570900E-04  2.9146900E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
44  2.6354930E-04  0.0000000E+00  0.0000000E+00  2.2444100E-04  3.9108300E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
45  3.4901790E-04  0.0000000E+00  0.0000000E+00  2.9765900E-04  5.1358900E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
46  4.5374350E-04  0.0000000E+00  0.0000000E+00  3.8762700E-04  6.6116500E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
47  5.8038940E-04  0.0000000E+00  0.0000000E+00  4.9649300E-04  8.3896400E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
48  7.3168000E-04  0.0000000E+00  0.0000000E+00  6.2673000E-04  1.0495000E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
49  9.0962997E-04  0.0000000E+00  0.0000000E+00  7.7391500E-04  1.2840100E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.3427400E-06  9.7122600E-07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
50  1.1158070E-03  0.0000000E+00  0.0000000E+00  9.3777500E-04  1.5416100E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0675100E-05  3.1959200E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
51  1.3525177E-03  0.0000000E+00  0.0000000E+00  1.1189900E-03  1.8222800E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.4427600E-05  6.8721300E-06  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
