      92
      36
       0.0000000     -0.49075506       0.0000000
      0.40546511      -1.1190252      0.48501947
      0.69314718      -1.3937662       0.0000000
       1.0986123      -2.1310549       0.0000000
       1.3862944      -2.8747366     -0.52160174
       1.6094379      -3.4902581       0.0000000
       1.7917595      -3.9536787       0.0000000
       2.0794415      -4.4718638       0.0000000
       2.3025851      -4.6274158       0.0000000
       2.7080502      -4.5096782       0.0000000
       2.9957323      -4.3020332      0.43902986
       3.4011974      -3.9830358    -0.064819633
       3.6888795      -3.7657173     -0.18660410
       3.9120230      -3.6085537     -0.23918542
       4.0943446      -3.4889145     -0.26607772
       4.3820266      -3.3186962     -0.29438008
       4.6051702      -3.2031747     -0.31048716
       5.0106353      -3.0338080     -0.31810278
       5.2983174      -2.9462186     -0.30753932
       5.7037825      -2.8653885     -0.28724746
       5.9914645      -2.8370206     -0.27072370
       6.2146081      -2.8304043     -0.25876232
       6.3969297      -2.8344811      0.10918210
       6.6846117      -2.8580595      0.71547477
       6.9077553      -2.7839328      0.29689545
       7.1308988      -2.7168589     -0.13628531
       7.3132204      -2.6676235     -0.12015867
       7.6009025      -2.5970904     -0.10413672
       8.0063676      -2.5129975    -0.087822086
       8.2940496      -2.4623079    -0.068798809
       8.5171932      -2.4269246    -0.056957879
       8.6995147      -2.3999333    -0.050653995
       8.9871968      -2.3611468    -0.039292493
       9.2103404      -2.3330134    -0.033178751
       9.6158055      -2.2863673    -0.027738715
       9.9034876      -2.2558446    -0.023879328
      36
       0.0000000       3.1464536       0.0000000
      0.40546511      0.43734742       0.0000000
      0.69314718     -0.84552244       0.0000000
       1.0986123      -1.2941747       0.0000000
       1.3862944      -1.5977515       0.0000000
       1.6094379      -1.9357707       0.0000000
       1.7917595      -2.2903009       0.0000000
       2.0794415      -2.9784229     -0.37502094
       2.3025851      -3.5489784       0.0000000
       2.7080502      -4.4211002       0.0000000
       2.9957323      -4.6798937       0.0000000
       3.4011974      -4.6056703       0.0000000
       3.6888795      -4.4326465      0.34300119
       3.9120230      -4.2874440    -0.051590173
       4.0943446      -4.1710528     -0.18961402
       4.3820266      -4.0032615     -0.27440048
       4.6051702      -3.8888926     -0.29736774
       5.0106353      -3.7194211     -0.31553932
       5.2983174      -3.6315544     -0.30979885
       5.7037825      -3.5513112     -0.28584038
       5.9914645      -3.5230600     -0.26809407
       6.2146081      -3.5162716     -0.25942125
       6.3969297      -3.5202512      0.10552876
       6.6846117      -3.5439483      0.71358496
       6.9077553      -3.4702903      0.30048579
       7.1308988      -3.4032795     -0.13407922
       7.3132204      -3.3539227     -0.12166364
       7.6009025      -3.2836810     -0.10240637
       8.0063676      -3.1995390    -0.081567669
       8.2940496      -3.1477652    -0.065325308
