41
 4.60517000000254E+0000 -7.46990999999980E+0000  0.00000000000000E+0000
 4.82830999999715E+0000 -7.02489999999671E+0000  0.00000000000000E+0000
 5.01064000000042E+0000 -6.66187999999966E+0000  0.00000000000000E+0000
 5.16479000000254E+0000 -6.35480999999709E+0000  0.00000000000000E+0000
 5.29832000000169E+0000 -6.08896999999706E+0000  0.00000000000000E+0000
 5.52146000000357E+0000 -5.64635000000271E+0000  0.00000000000000E+0000
 5.70378000000346E+0000 -5.28484000000026E+0000  0.00000000000000E+0000
 5.85792999999831E+0000 -4.98180000000139E+0000  0.00000000000000E+0000
 5.99145999999746E+0000 -4.71897000000172E+0000  0.00000000000000E+0000
 6.10925000000134E+0000 -4.48956999999791E+0000  0.00000000000000E+0000
 6.21461000000272E+0000 -4.28431999999884E+0000  0.00000000000000E+0000
 6.30991999999969E+0000 -4.10070000000269E+0000  0.00000000000000E+0000
 6.39693000000261E+0000 -3.93336999999883E+0000  0.00000000000000E+0000
 6.47697000000335E+0000 -3.78297000000020E+0000  0.00000000000000E+0000
 6.55107999999746E+0000 -3.64356000000043E+0000  0.00000000000000E+0000
 6.68460999999661E+0000 -3.39255000000048E+0000  0.00000000000000E+0000
 6.90776000000187E+0000 -2.98909999999887E+0000  0.00000000000000E+0000
 6.90776000000187E+0000 -2.98909999999887E+0000  0.00000000000000E+0000
 7.31321999999636E+0000 -2.31682000000001E+0000 -8.52397999999994E-0001
 7.60089999999764E+0000 -1.91014999999970E+0000 -9.89827999999761E-0001
 8.00637000000279E+0000 -1.47681999999986E+0000 -1.11513999999988E+0000
 8.29404999999679E+0000 -1.27536999999938E+0000 -9.15388000000348E-0001
 8.51718999999866E+0000 -1.17144000000008E+0000 -6.77590000000237E-0001
 8.69951000000583E+0000 -1.11230000000069E+0000 -5.18382000000202E-0001
 8.98720000000321E+0000 -1.05286999999953E+0000 -3.32667000000129E-0001
 9.21034000000509E+0000 -1.02700000000004E+0000 -2.47685999999931E-0001
 9.61581000000297E+0000 -1.01013000000057E+0000 -1.48003999999901E-0001
 9.90348999999696E+0000 -1.01456999999937E+0000 -1.27668999999969E-0001
 1.03089999999938E+0001 -1.03859000000011E+0000 -1.06639999999970E-0001
 1.05966000000044E+0001 -1.06682999999975E+0000 -1.18706999999972E-0001
 1.08197999999974E+0001 -1.09536999999909E+0000 -1.16992999999979E-0001
 1.10020999999978E+0001 -1.12307999999939E+0000 -1.29161000000067E-0001
 1.12897999999986E+0001 -1.17549999999937E+0000 -1.33242999999993E-0001
