28 M3  1.00000000000000E+0000
28 M4  1.00000000000000E+0000
28 M5  1.00000000000000E+0000
29 K   7.55999999999767E+0000
29 L1  1.13303000000087E+0000
29 L2  1.39999999999964E+0000
29 L3  3.13499999999840E+0000
29 M1  1.04000000000087E+0000
29 M2  1.00000000000000E+0000
29 M3  1.00000000000000E+0000
29 M4  1.00000000000000E+0000
29 M5  1.00000000000000E+0000
30 K   7.54299999999785E+0000
30 L1  1.13421999999991E+0000
30 L2  1.39999999999964E+0000
30 L3  2.45500000000175E+0000
30 M1  1.04000000000087E+0000
30 M2  1.00000000000000E+0000
30 M3  1.00000000000000E+0000
30 M4  1.00000000000000E+0000
30 M5  1.00000000000000E+0000
30 N2  1.00000000000000E+0000
30 N3  1.00000000000000E+0000
31 K   7.46800000000076E+0000
31 L1  1.13534000000072E+0000
31 L2  1.39999999999964E+0000
31 L3  2.95899999999892E+0000
31 M1  1.04000000000087E+0000
31 M2  1.05800000000090E+0000
31 M3  1.11061999999947E+0000
31 M4  1.00000000000000E+0000
31 M5  1.00000000000000E+0000
31 N1  1.00000000000000E+0000
31 N2  1.00000000000000E+0000
31 N3  1.00000000000000E+0000
32 K   7.39199999999983E+0000
32 L1  1.13637999999992E+0000
32 L2  1.39999999999964E+0000
32 L3  3.68400000000111E+0000
32 M1  1.04000000000087E+0000
32 M2  1.05800000000090E+0000
32 M3  1.11304000000018E+0000
32 M4  1.00000000000000E+0000
32 M5  1.00000000000000E+0000
32 N1  1.00000000000000E+0000
32 N2  1.00000000000000E+0000
32 N3  1.00000000000000E+0000
33 K   7.31399999999849E+0000
33 L1  1.13737000000037E+0000
33 L2  1.39999999999964E+0000
33 L3  4.15600000000268E+0000
33 M1  1.04000000000087E+0000
33 M2  1.05800000000090E+0000
33 M3  1.11532000000079E+0000
33 M4  1.00000000000000E+0000
33 M5  1.00000000000000E+0000
33 N1  1.00000000000000E+0000
33 N2  1.00000000000000E+0000
33 N3  1.00000000000000E+0000
34 K   7.22499999999854E+0000
34 L1  1.13829000000078E+0000
34 L2  1.39999999999964E+0000
34 L3  4.43099999999686E+0000
34 M1  1.04000000000087E+0000
34 M2  1.05800000000090E+0000
34 M3  1.11745999999948E+0000
34 M4  1.00000000000000E+0000
34 M5  1.00000000000000E+0000
34 N1  1.00000000000000E+0000
34 N2  1.00000000000000E+0000
34 N3  1.00000000000000E+0000
35 K   7.14100000000326E+0000
35 L1  1.13916000000063E+0000
35 L2  1.39999999999964E+0000
35 L3  4.65400000000227E+0000
35 M1  1.04000000000087E+0000
35 M2  1.05800000000090E+0000
35 M3  1.11948999999913E+0000
35 M4  1.00000000000000E+0000
35 M5  1.00000000000000E+0000
35 N1  1.00000000000000E+0000
35 N2  1.00000000000000E+0000
35 N3  1.00000000000000E+0000
36 K   7.05799999999726E+0000
36 L1  1.13998999999967E+0000
36 L2  1.39999999999964E+0000
36 L3  4.67799999999988E+0000
36 M1  1.04000000000087E+0000
36 M2  1.05800000000090E+0000
36 M3  1.12139000000025E+0000
36 M4  1.00000000000000E+0000
36 M5  1.00000000000000E+0000
36 N1  1.00000000000000E+0000
36 N2  1.00000000000000E+0000
36 N3  1.00000000000000E+0000
37 K   6.97000000000116E+0000
37 L1  1.14076000000023E+0000
37 L2  1.39999999999964E+0000
37 L3  3.98700000000099E+0000
37 M1  1.04000000000087E+0000
37 M2  1.05800000000090E+0000
37 M3  1.12320000000000E+0000
37 M4  1.95299999999952E+0000
37 M5  1.84300000000076E+0000
37 N1  1.00000000000000E+0000
37 N2  1.00000000000000E+0000
37 N3  1.00000000000000E+0000
38 K   6.88799999999901E+0000
38 L1  1.14149999999972E+0000
38 L2  1.39999999999964E+0000
38 L3  3.98199999999997E+0000
38 M1  1.04000000000087E+0000
38 M2  1.05800000000090E+0000
38 M3  1.12491000000045E+0000
38 M4  1.13899999999921E+0000
38 M5  1.80800000000090E+0000
38 N1  1.00000000000000E+0000
38 N2  1.00000000000000E+0000
38 N3  1.00000000000000E+0000
39 K   6.81399999999849E+0000
39 L1  1.14220000000023E+0000
39 L2  1.39999999999964E+0000
39 L3  3.90899999999965E+0000
39 M1  1.04000000000087E+0000
39 M2  1.05800000000090E+0000
39 M3  1.12652999999955E+0000
39 M4  1.12000000000080E+0000
39 M5  1.63099999999940E+0000
39 N1  1.00000000000000E+0000
39 N2  1.00000000000000E+0000
39 N3  1.00000000000000E+0000
40 K   6.74900000000343E+0000
40 L1  1.14286999999968E+0000
40 L2  1.39999999999964E+0000
40 L3  3.83599999999933E+0000
40 M1  1.04000000000087E+0000
40 M2  1.05800000000090E+0000
40 M3  1.12808000000041E+0000
40 M4  1.15899999999965E+0000
40 M5  1.56500000000051E+0000
40 N1  1.00000000000000E+0000
40 N2  1.00000000000000E+0000
40 N3  1.00000000000000E+0000
41 K   6.68299999999726E+0000
41 L1  1.14350000000013E+0000
41 L2  1.39999999999964E+0000
41 L3  3.75000000000000E+0000
41 M1  1.04000000000087E+0000
41 M2  1.05800000000090E+0000
41 M3  1.12953999999991E+0000
41 M4  1.13800000000083E+0000
41 M5  1.42100000000028E+0000
41 N1  1.00000000000000E+0000
41 N2  1.00000000000000E+0000
41 N3  1.00000000000000E+0000
42 K   6.53899999999703E+0000
42 L1  1.14409999999953E+0000
42 L2  1.39999999999964E+0000
42 L3  3.67399999999907E+0000
42 M1  1.04000000000087E+0000
42 M2  1.05800000000090E+0000
42 M3  1.13093999999910E+0000
42 M4  1.09499999999935E+0000
42 M5  1.30199999999968E+0000
42 N1  1.00000000000000E+0000
42 N2  1.00000000000000E+0000
42 N3  1.00000000000000E+0000
43 K   6.56100000000151E+0000
43 L1  1.14467999999943E+0000
43 L2  1.39999999999964E+0000
43 L3  3.59400000000096E+0000
43 M1  1.04000000000087E+0000
43 M2  1.05800000000090E+0000
43 M3  1.13227000000006E+0000
43 M4  1.13600000000042E+0000
43 M5  1.32099999999991E+0000
43 N1  1.00000000000000E+0000
43 N2  1.00000000000000E+0000
43 N3  1.00000000000000E+0000
44 K   6.50299999999697E+0000
44 L1  1.14523000000008E+0000
44 L2  1.39999999999964E+0000
44 L3  3.51800000000003E+0000
44 M1  1.04000000000087E+0000
44 M2  1.05800000000090E+0000
44 M3  1.13354000000072E+0000
44 M4  1.07899999999972E+0000
44 M5  1.19299999999930E+0000
44 N1  1.00000000000000E+0000
44 N2  1.00000000000000E+0000
44 N3  1.00000000000000E+0000
45 K   6.44400000000314E+0000
45 L1  1.14574999999968E+0000
45 L2  1.39999999999964E+0000
45 L3  3.44399999999951E+0000
45 M1  1.04000000000087E+0000
45 M2  1.05800000000090E+0000
45 M3  1.13476000000082E+0000
45 M4  1.12600000000020E+0000
45 M5  1.21600000000035E+0000
45 N1  1.00000000000000E+0000
45 N2  1.00000000000000E+0000
45 N3  1.00000000000000E+0000
45 N4  1.00000000000000E+0000
45 N5  1.00000000000000E+0000
46 K   6.39499999999680E+0000
46 L1  1.14624999999978E+0000
46 L2  1.39999999999964E+0000
46 L3  3.32800000000134E+0000
46 M1  1.04000000000087E+0000
46 M2  1.05800000000090E+0000
46 M3  1.13592000000062E+0000
46 M4  1.05800000000090E+0000
46 M5  1.08400000000074E+0000
46 N1  1.00000000000000E+0000
46 N2  1.00000000000000E+0000
46 N3  1.00000000000000E+0000
46 N4  1.00000000000000E+0000
46 N5  1.00000000000000E+0000
47 K   6.33400000000256E+0000
47 L1  1.14673000000039E+0000
47 L2  1.39999999999964E+0000
47 L3  3.30800000000090E+0000
47 M1  1.04000000000087E+0000
47 M2  1.05800000000090E+0000
47 M3  1.13702999999987E+0000
47 M4  1.10000000000036E+0000
47 M5  1.14199999999983E+0000
47 N1  1.00000000000000E+0000
47 N2  1.00000000000000E+0000
47 N3  1.00000000000000E+0000
47 N4  1.00000000000000E+0000
47 N5  1.00000000000000E+0000
48 K   6.27500000000146E+0000
48 L1  1.14718999999968E+0000
48 L2  1.39999999999964E+0000
48 L3  3.25400000000081E+0000
48 M1  1.04000000000087E+0000
48 M2  1.05800000000090E+0000
48 M3  1.13810000000012E+0000
48 M4  1.09300000000076E+0000
48 M5  1.13400000000001E+0000
48 N1  1.24567000000025E+0000
48 N2  1.00000000000000E+0000
48 N3  1.00000000000000E+0000
48 N4  1.00000000000000E+0000
48 N5  1.00000000000000E+0000
49 K   6.22899999999936E+0000
49 L1  1.14762999999948E+0000
49 L2  1.39999999999964E+0000
49 L3  3.15000000000146E+0000
49 M1  1.04000000000087E+0000
49 M2  1.05800000000090E+0000
49 M3  1.13911999999982E+0000
49 M4  1.13500000000022E+0000
49 M5  1.07899999999972E+0000
49 N1  1.23517999999967E+0000
49 N2  1.00000000000000E+0000
49 N3  1.00000000000000E+0000
49 N4  1.00000000000000E+0000
49 N5  1.00000000000000E+0000
50 K   6.16100000000006E+0000
50 L1  1.14804999999978E+0000
50 L2  1.39999999999964E+0000
50 L3  3.00600000000122E+0000
50 M1  1.04000000000087E+0000
50 M2  1.05800000000090E+0000
50 M3  1.14010000000053E+0000
50 M4  1.07599999999911E+0000
50 M5  1.07500000000073E+0000
50 N1  1.22509999999966E+0000
50 N2  1.00000000000000E+0000
50 N3  1.00000000000000E+0000
50 N4  1.00000000000000E+0000
50 N5  1.00000000000000E+0000
51 K   6.12999999999738E+0000
51 L1  1.14846000000034E+0000
51 L2  1.39999999999964E+0000
51 L3  3.01299999999901E+0000
51 M1  1.04000000000087E+0000
51 M2  1.05800000000090E+0000
51 M3  1.14104000000043E+0000
51 M4  1.07599999999911E+0000
51 M5  1.06099999999969E+0000
51 N1  1.21542000000045E+0000
51 N2  1.00000000000000E+0000
51 N3  1.00000000000000E+0000
51 N4  1.00000000000000E+0000
51 N5  1.00000000000000E+0000
51 O1  1.00000000000000E+0000
51 O2  1.00000000000000E+0000
51 O3  1.00000000000000E+0000
52 K   6.08499999999913E+0000
52 L1  1.14884999999958E+0000
52 L2  1.39999999999964E+0000
52 L3  2.97799999999916E+0000
52 M1  1.04000000000087E+0000
52 M2  1.05800000000090E+0000
52 M3  1.14194999999927E+0000
52 M4  1.15200000000004E+0000
52 M5  1.12999999999920E+0000
52 N1  1.20610999999917E+0000
52 N2  1.00499999999920E+0000
52 N3  1.41100000000006E+0000
52 N4  1.00000000000000E+0000
52 N5  1.00000000000000E+0000
52 O1  1.00000000000000E+0000
52 O2  1.00000000000000E+0000
52 O3  1.00000000000000E+0000
53 K   6.03899999999703E+0000
53 L1  1.14923000000090E+0000
53 L2  1.39999999999964E+0000
53 L3  2.95000000000073E+0000
53 M1  1.04000000000087E+0000
53 M2  1.05800000000090E+0000
53 M3  1.14281999999912E+0000
53 M4  1.07999999999993E+0000
53 M5  1.06300000000010E+0000
53 N1  1.19714999999997E+0000
53 N2  1.00499999999920E+0000
53 N3  1.49799999999959E+0000
53 N4  1.00000000000000E+0000
53 N5  1.00000000000000E+0000
53 O1  1.00000000000000E+0000
53 O2  1.00000000000000E+0000
53 O3  1.00000000000000E+0000
54 K   5.98799999999756E+0000
54 L1  1.14959000000090E+0000
54 L2  1.39999999999964E+0000
54 L3  2.91999999999825E+0000
54 M1  1.04000000000087E+0000
54 M2  1.05800000000090E+0000
54 M3  1.14365999999973E+0000
54 M4  1.14400000000023E+0000
54 M5  1.14899999999943E+0000
54 N1  1.18851999999970E+0000
54 N2  1.00499999999920E+0000
54 N3  1.72600000000057E+0000
54 N4  1.00000000000000E+0000
54 N5  1.00000000000000E+0000
54 O1  1.00000000000000E+0000
54 O2  1.00000000000000E+0000
54 O3  1.00000000000000E+0000
55 K   5.94900000000052E+0000
55 L1  1.14993999999933E+0000
55 L2  1.39999999999964E+0000
55 L3  2.95500000000175E+0000
55 M1  1.04000000000087E+0000
55 M2  1.05800000000090E+0000
55 M3  1.14446999999927E+0000
55 M4  1.05199999999968E+0000
55 M5  1.45099999999911E+0000
55 N1  1.18021000000044E+0000
55 N2  1.00499999999920E+0000
55 N3  1.88400000000001E+0000
55 N4  1.00000000000000E+0000
55 N5  1.00000000000000E+0000
55 O1  1.00000000000000E+0000
55 O2  1.00000000000000E+0000
55 O3  1.00000000000000E+0000
56 K   5.90099999999802E+0000
56 L1  1.15027999999984E+0000
56 L2  1.39999999999964E+0000
56 L3  2.89600000000064E+0000
56 M1  1.04000000000087E+0000
56 M2  1.05800000000090E+0000
56 M3  1.14524999999958E+0000
56 M4  1.10699999999997E+0000
56 M5  1.56899999999951E+0000
56 N1  1.17218999999932E+0000
56 N2  1.00499999999920E+0000
56 N3  1.61700000000019E+0000
56 N4  1.00000000000000E+0000
56 N5  1.00000000000000E+0000
56 O1  1.00000000000000E+0000
56 O2  1.00000000000000E+0000
56 O3  1.00000000000000E+0000
57 K   5.86299999999756E+0000
57 L1  1.15060000000085E+0000
57 L2  1.39999999999964E+0000
57 L3  2.86799999999857E+0000
57 M1  1.04000000000087E+0000
57 M2  1.05800000000090E+0000
57 M3  1.14601000000039E+0000
57 M4  1.08499999999913E+0000
57 M5  1.27100000000064E+0000
57 N1  1.16445999999996E+0000
57 N2  1.00499999999920E+0000
57 N3  1.51200000000063E+0000
57 N4  1.00000000000000E+0000
57 N5  1.00000000000000E+0000
57 O1  1.00000000000000E+0000
57 O2  1.00000000000000E+0000
57 O3  1.00000000000000E+0000
58 K   5.80599999999686E+0000
58 L1  1.15092000000004E+0000
58 L2  1.39999999999964E+0000
58 L3  2.85199999999895E+0000
58 M1  1.04000000000087E+0000
58 M2  1.05800000000090E+0000
58 M3  1.14673000000039E+0000
58 M4  1.06600000000071E+0000
58 M5  1.33400000000074E+0000
58 N1  1.15698999999950E+0000
58 N2  1.00499999999920E+0000
58 N3  1.34799999999996E+0000
58 N4  1.55600000000049E+0000
58 N5  1.55600000000049E+0000
58 N6  1.00000000000000E+0000
58 N7  1.00000000000000E+0000
58 O1  1.00000000000000E+0000
58 O2  1.00000000000000E+0000
58 O3  1.00000000000000E+0000
59 K   5.76299999999901E+0000
59 L1  1.15121999999974E+0000
59 L2  1.39999999999964E+0000
59 L3  2.81499999999869E+0000
59 M1  1.04000000000087E+0000
59 M2  1.05800000000090E+0000
59 M3  1.14744000000064E+0000
59 M4  1.10499999999956E+0000
59 M5  1.31099999999969E+0000
59 N1  1.14976999999999E+0000
59 N2  1.00499999999920E+0000
59 N3  1.27499999999964E+0000
59 N4  1.34699999999975E+0000
59 N5  1.34699999999975E+0000
59 N6  1.00000000000000E+0000
59 N7  1.00000000000000E+0000
59 O1  1.00000000000000E+0000
59 O2  1.00000000000000E+0000
59 O3  1.00000000000000E+0000
60 K   5.71800000000076E+0000
60 L1  1.15150999999969E+0000
60 L2  1.39999999999964E+0000
60 L3  2.81799999999930E+0000
60 M1  1.04000000000087E+0000
60 M2  1.05800000000090E+0000
60 M3  1.14811999999984E+0000
60 M4  1.25799999999981E+0000
60 M5  1.35000000000036E+0000
60 N1  1.14279999999962E+0000
60 N2  1.00499999999920E+0000
60 N3  1.22400000000016E+0000
60 N4  1.25699999999961E+0000
60 N5  1.25699999999961E+0000
60 N6  1.00000000000000E+0000
60 N7  1.00000000000000E+0000
60 O1  1.00000000000000E+0000
60 O2  1.00000000000000E+0000
60 O3  1.00000000000000E+0000
61 K   5.67399999999907E+0000
61 L1  1.15179999999964E+0000
61 L2  1.39999999999964E+0000
61 L3  2.80099999999948E+0000
61 M1  1.04000000000087E+0000
61 M2  1.05800000000090E+0000
61 M3  1.14876999999979E+0000
61 M4  1.28000000000065E+0000
61 M5  1.34799999999996E+0000
61 N1  1.13604999999916E+0000
61 N2  1.00499999999920E+0000
61 N3  1.19900000000052E+0000
61 N4  1.19199999999910E+0000
61 N5  1.19199999999910E+0000
61 N6  1.00000000000000E+0000
61 N7  1.00000000000000E+0000
61 O1  1.00000000000000E+0000
61 O2  1.00000000000000E+0000
61 O3  1.00000000000000E+0000
62 K   5.62500000000000E+0000
62 L1  1.15207000000009E+0000
62 L2  1.39999999999964E+0000
62 L3  2.78299999999945E+0000
62 M1  1.04000000000087E+0000
62 M2  1.05800000000090E+0000
62 M3  1.14940999999999E+0000
62 M4  1.24799999999959E+0000
62 M5  1.43900000000031E+0000
62 N1  1.12953000000016E+0000
62 N2  1.00499999999920E+0000
62 N3  1.16100000000006E+0000
62 N4  1.17900000000009E+0000
62 N5  1.17900000000009E+0000
62 N6  1.00000000000000E+0000
62 N7  1.00000000000000E+0000
62 O1  1.00000000000000E+0000
62 O2  1.00000000000000E+0000
62 O3  1.00000000000000E+0000
63 K   5.58200000000215E+0000
63 L1  1.15233000000080E+0000
63 L2  1.39999999999964E+0000
63 L3  2.76599999999962E+0000
63 M1  1.04000000000087E+0000
63 M2  1.05800000000090E+0000
63 M3  1.15003000000070E+0000
63 M4  1.24799999999959E+0000
63 M5  1.35699999999997E+0000
63 N1  1.12320000000000E+0000
63 N2  1.00499999999920E+0000
63 N3  1.15899999999965E+0000
63 N4  1.03199999999924E+0000
63 N5  1.12299999999959E+0000
63 N6  1.00000000000000E+0000
63 N7  1.00000000000000E+0000
63 O1  1.00000000000000E+0000
63 O2  1.00000000000000E+0000
63 O3  1.00000000000000E+0000
64 K   5.53699999999662E+0000
64 L1  1.15258999999969E+0000
64 L2  1.39999999999964E+0000
64 L3  2.74699999999939E+0000
64 M1  1.04000000000087E+0000
64 M2  1.05800000000090E+0000
64 M3  1.15062000000034E+0000
64 M4  1.22799999999916E+0000
64 M5  1.14199999999983E+0000
64 N1  1.11707999999999E+0000
64 N2  1.00499999999920E+0000
64 N3  1.13700000000063E+0000
64 N4  1.13500000000022E+0000
64 N5  1.13500000000022E+0000
64 N6  1.00000000000000E+0000
64 N7  1.00000000000000E+0000
64 O1  1.00000000000000E+0000
64 O2  1.00000000000000E+0000
64 O3  1.00000000000000E+0000
65 K   5.49199999999837E+0000
65 L1  1.15284000000065E+0000
65 L2  1.39999999999964E+0000
65 L3  2.73199999999997E+0000
65 M1  1.04000000000087E+0000
65 M2  1.05800000000090E+0000
65 M3  1.15120000000024E+0000
65 M4  1.20700000000033E+0000
65 M5  1.46999999999935E+0000
65 N1  1.11115000000063E+0000
65 N2  1.00499999999920E+0000
65 N3  1.13199999999961E+0000
65 N4  1.10499999999956E+0000
65 N5  1.10499999999956E+0000
65 N6  1.00000000000000E+0000
65 N7  1.00000000000000E+0000
65 O1  1.00000000000000E+0000
65 O2  1.00000000000000E+0000
65 O3  1.00000000000000E+0000
66 K   5.44999999999709E+0000
66 L1  1.15308000000005E+0000
66 L2  1.39999999999964E+0000
66 L3  2.70699999999852E+0000
66 M1  1.04000000000087E+0000
66 M2  1.05800000000090E+0000
66 M3  1.15176000000065E+0000
66 M4  1.19700000000012E+0000
66 M5  1.42200000000048E+0000
66 N1  1.10539000000063E+0000
66 N2  1.00499999999920E+0000
66 N3  1.12199999999939E+0000
66 N4  1.09499999999935E+0000
66 N5  1.09499999999935E+0000
66 N6  1.00000000000000E+0000
66 N7  1.00000000000000E+0000
66 O1  1.00000000000000E+0000
66 O2  1.00000000000000E+0000
66 O3  1.00000000000000E+0000
67 K   5.40299999999843E+0000
67 L1  1.15331999999944E+0000
67 L2  1.39999999999964E+0000
67 L3  2.70599999999831E+0000
67 M1  1.04000000000087E+0000
67 M2  1.05800000000090E+0000
67 M3  1.15229999999974E+0000
67 M4  1.18100000000049E+0000
67 M5  1.44199999999910E+0000
67 N1  1.09980999999971E+0000
67 N2  1.00499999999920E+0000
67 N3  1.11700000000019E+0000
67 N4  1.09100000000035E+0000
67 N5  1.09100000000035E+0000
67 N6  1.00000000000000E+0000
67 N7  1.00000000000000E+0000
67 O1  1.00000000000000E+0000
67 O2  1.00000000000000E+0000
67 O3  1.00000000000000E+0000
68 K   5.35300000000279E+0000
68 L1  1.15355000000091E+0000
68 L2  1.39999999999964E+0000
68 L3  2.69199999999910E+0000
68 M1  1.04000000000087E+0000
68 M2  1.05800000000090E+0000
68 M3  1.15283000000090E+0000
68 M4  1.14999999999964E+0000
68 M5  1.47500000000036E+0000
68 N1  1.09439000000020E+0000
68 N2  1.00499999999920E+0000
68 N3  1.11299999999937E+0000
68 N4  1.08799999999974E+0000
68 N5  1.08799999999974E+0000
68 N6  1.00000000000000E+0000
68 N7  1.00000000000000E+0000
68 O1  1.00000000000000E+0000
68 O2  1.00000000000000E+0000
68 O3  1.00000000000000E+0000
69 K   5.36899999999878E+0000
69 L1  1.15377000000080E+0000
69 L2  1.39999999999964E+0000
69 L3  2.67799999999988E+0000
69 M1  1.04000000000087E+0000
69 M2  1.05800000000090E+0000
69 M3  1.15334000000075E+0000
69 M4  1.16899999999987E+0000
69 M5  1.39500000000044E+0000
69 N1  1.08913000000030E+0000
69 N2  1.00499999999920E+0000
69 N3  1.11000000000058E+0000
69 N4  1.08400000000074E+0000
69 N5  1.08400000000074E+0000
69 N6  1.00000000000000E+0000
69 N7  1.00000000000000E+0000
69 O1  1.00000000000000E+0000
69 O2  1.00000000000000E+0000
69 O3  1.00000000000000E+0000
70 K   5.26999999999680E+0000
70 L1  1.15397999999914E+0000
70 L2  1.39999999999964E+0000
70 L3  2.66500000000087E+0000
70 M1  1.04000000000087E+0000
70 M2  1.05800000000090E+0000
70 M3  1.15384000000086E+0000
70 M4  1.17900000000009E+0000
70 M5  1.52200000000084E+0000
70 N1  1.08401000000049E+0000
70 N2  1.00499999999920E+0000
70 N3  1.10100000000057E+0000
70 N4  1.02800000000025E+0000
70 N5  1.04999999999927E+0000
70 N6  1.00000000000000E+0000
70 N7  1.00000000000000E+0000
70 O1  1.00000000000000E+0000
70 O2  1.00000000000000E+0000
70 O3  1.00000000000000E+0000
71 K   5.22800000000279E+0000
71 L1  1.15418999999929E+0000
71 L2  1.39999999999964E+0000
71 L3  2.64900000000125E+0000
71 M1  1.04000000000087E+0000
71 M2  1.05800000000090E+0000
71 M3  1.15432999999939E+0000
71 M4  1.16400000000067E+0000
71 M5  1.26200000000063E+0000
71 N1  1.07905000000028E+0000
71 N2  1.00499999999920E+0000
71 N3  1.08899999999994E+0000
71 N4  1.02100000000064E+0000
71 N5  1.04399999999987E+0000
71 N6  1.00000000000000E+0000
71 N7  1.00000000000000E+0000
71 O1  1.00000000000000E+0000
71 O2  1.00000000000000E+0000
71 O3  1.00000000000000E+0000
72 K   5.18499999999767E+0000
