433
29.3	0.0708498129701	-0.00260936148163
29.7739	0.0721532056992	-0.00122481336585
30.2555	0.073036684244	2.88569987339e-05
30.7449	0.0741422572803	0.000223325860827
31.2421	0.0753393565458	-0.000379263260314
31.7475	0.0764053312024	-0.000609525627246
32.2609	0.0773220870623	-0.000556568339094
32.7827	0.0780992819831	-0.000479733064762
33.313	0.0787649686357	-0.000447610423616
33.8518	0.079310131713	-0.00040471007937
34.3993	0.0797349680189	-0.000347219493009
34.9557	0.0800765532546	-0.000337184718522
35.5211	0.0803072880537	-0.000322428974196
36.0956	0.0804364762903	-0.000279974455314
36.6794	0.0804733841499	-0.000240386433943
37.2727	0.0804272491126	-0.000209605187063
37.8755	0.0803072880537	-0.000193278646063
38.4882	0.0801134744003	-0.000166928277407
39.1107	0.0798457652047	-0.000129717008185
39.7432	0.0795318079557	-8.46782597485e-05
40.3861	0.0791623202462	-5.75242581152e-05
41.0393	0.0787926959651	-0.000110969869223
41.7031	0.0783582127852	-0.000149108250736
42.3776	0.0778310329538	-0.000112677856599
43.063	0.0772572935453	-8.25967466071e-05
43.7595	0.0766276522349	-6.92625087754e-05
44.4673	0.0759605408025	-5.68053716502e-05
45.1865	0.0752466093745	-4.52186028372e-05
45.9174	0.0745043221681	-3.84932690338e-05
46.66	0.0737243271428	-2.4546877547e-05
47.4147	0.072915833267	-6.8713216118e-06
48.1816	0.0720973808404	-5.99754115233e-06
48.9609	0.0712596337724	-5.69010493062e-06
49.7528	0.0704025440981	-4.87087571897e-06
50.5576	0.0695353909633	-8.11142641017e-06
51.3753	0.0686394757167	-7.46204309257e-06
52.2062	0.0677334120341	-3.57068547896e-06
53.0506	0.0667984655384	9.39902978822e-06
53.9087	0.0658626440997	1.59186338742e-05
54.7806	0.0649259460788	9.45135170853e-06
55.6667	0.063978989629	1.18563678827e-05
56.567	0.0630217464162	1.74747928938e-05
57.482	0.0620729841978	1.95446560431e-05
58.4117	0.0611139138583	2.42245216038e-05
59.3564	0.0601727550341	2.86009548049e-05
60.3165	0.0592307095956	2.76823571949e-05
61.2921	0.0583160768228	1.71410780944e-05
62.2834	0.0573911645292	1.15513412166e-05
63.2908	0.0564653959808	9.21438055178e-06
64.3145	0.0555387695907	4.39802733395e-06
65.3547	0.0545923465258	8.49596828009e-06
66.4118	0.0536450268956	1.45992561978e-05
67.4859	0.052696809	1.62259390237e-05
68.5775	0.0517571867728	1.37825832503e-05
69.6867	0.0508166808253	1.49732368448e-05
70.8138	0.0498752894936	1.82850416517e-05
71.9591	0.0489520558262	1.76460425195e-05
73.123	0.0480279690106	1.69995130081e-05
74.3057	0.0471221070687	1.63831028585e-05
75.5076	0.046215423797	1.57651067838e-05
76.7289	0.045327031585	1.51876811842e-05
77.9699	0.0444378494306	1.75607654112e-05
79.231	0.0435670234785	1.85406180642e-05
80.5125	0.0427146024075	1.63425783878e-05
81.8147	0.0418710440753	1.57229615018e-05
83.138	0.041045969436	1.25450078024e-05
84.4827	0.0402298192191	9.3849986342e-06
85.8491	0.0394130023568	1.02739004721e-05
