433
29.3	-1.14376866306	0.0110441827982
29.7739	-1.17731139937	0.010374453717
30.2555	-1.20893509616	0.00750702738715
30.7449	-1.2388472429	0.00273496647304
31.2421	-1.26910883727	0.00083791476738
31.7475	-1.29974975972	0.00153204786236
32.2609	-1.3303791642	0.00184763172925
32.7827	-1.36100485354	0.00176496920532
33.313	-1.39164062696	0.00169850364374
33.8518	-1.42228222556	0.00166411666712
34.3993	-1.45292146182	0.00153410991666
34.9557	-1.48355884934	0.00138057637046
35.5211	-1.51430956734	0.00141091979466
36.0956	-1.5450697183	0.00145354868493
36.6794	-1.57582907026	0.00139034107731
37.2727	-1.60660692347	0.0013381755028
37.8755	-1.63740023972	0.00131334795894
38.4882	-1.66820644535	0.00129229883679
39.1107	-1.69901257183	0.00127664846078
39.7432	-1.72980490864	0.00121821306335
40.3861	-1.76058643658	0.000824668250758
41.0393	-1.79140953046	0.000493041638249
41.7031	-1.82277965878	0.000802443325535
42.3776	-1.85414989917	0.00104391546686
43.063	-1.88552084904	0.00096017806835
43.7595	-1.9169758136	0.000955204361724
44.4673	-1.94844836761	0.000968563276227
45.1865	-1.97993653611	0.000951313674724
45.9174	-2.01142407908	0.000936953481371
46.66	-2.042916767	0.000919197962764
47.4147	-2.07438236094	0.000846388073781
48.1816	-2.10585944172	0.000781729772416
48.9609	-2.13740969504	0.000729276360385
49.7528	-2.16895495524	0.000641129699031
50.5576	-2.20066950429	0.000654429452091
51.3753	-2.23245287081	0.000723741627593
52.2062	-2.26423013912	0.000727598459418
53.0506	-2.29601671212	0.000706263520363
53.9087	-2.32779418894	0.000680902004899
54.7806	-2.35957669722	0.000658444077826
55.6667	-2.39136057055	0.000639969022094
56.567	-2.42314159616	0.000621188822799
57.482	-2.45492424796	0.000601801365947
58.4117	-2.4867014595	0.000580704391481
59.3564	-2.51847749753	0.000521866380386
60.3165	-2.55025958247	0.000374705758685
61.2921	-2.58219053607	0.000272693745673
62.2834	-2.61447516215	0.000267322042405
