41
 4.60517000000254E+0000 -9.22980000000280E-0001  0.00000000000000E+0000
 4.82830999999715E+0000 -9.24334000000272E-0001  0.00000000000000E+0000
 5.01064000000042E+0000 -9.25388999999996E-0001  0.00000000000000E+0000
 5.16479000000254E+0000 -9.26747000000432E-0001  0.00000000000000E+0000
 5.29832000000169E+0000 -9.28106000000298E-0001  0.00000000000000E+0000
 5.52146000000357E+0000 -9.32044000000133E-0001  0.00000000000000E+0000
 5.70378000000346E+0000 -9.35387999999875E-0001  0.00000000000000E+0000
 5.85792999999831E+0000 -9.40730999999687E-0001  0.00000000000000E+0000
 5.99145999999746E+0000 -9.45332999999664E-0001  0.00000000000000E+0000
 6.10925000000134E+0000 -9.52123000000029E-0001  0.00000000000000E+0000
 6.21461000000272E+0000 -9.58023000000139E-0001  0.00000000000000E+0000
 6.30991999999969E+0000 -9.66155000000072E-0001  0.00000000000000E+0000
 6.39693000000261E+0000 -9.73402999999962E-0001  0.00000000000000E+0000
 6.47697000000335E+0000 -9.84056000000237E-0001  0.00000000000000E+0000
 6.55107999999746E+0000 -9.93854999999712E-0001  0.00000000000000E+0000
 6.68460999999661E+0000 -1.01160999999956E+0000  0.00000000000000E+0000
 6.90776000000187E+0000 -1.05888000000050E+0000  0.00000000000000E+0000
 6.90776000000187E+0000 -1.05888000000050E+0000  0.00000000000000E+0000
 7.31321999999636E+0000 -1.21116000000075E+0000 -9.53037999999651E-0001
 7.60089999999764E+0000 -1.39666000000034E+0000 -1.02223000000049E+0000
 8.00637000000279E+0000 -1.80091999999968E+0000 -1.04099999999926E+0000
 8.29404999999679E+0000 -2.18578999999954E+0000 -6.51267999999618E-0001
 8.51718999999866E+0000 -2.52418000000034E+0000 -4.78595999999925E-0001
 8.69951000000583E+0000 -2.81880000000092E+0000 -3.47275000000081E-0001
 8.98720000000321E+0000 -3.30763999999908E+0000 -2.99812000000202E-0001
 9.21034000000509E+0000 -3.70408999999927E+0000 -2.60773999999856E-0001
 9.61581000000297E+0000 -4.45595000000321E+0000 -1.75907999999936E-0001
 9.90348999999696E+0000 -5.00774999999703E+0000 -1.14681000000018E-0001
 1.03089999999938E+0001 -5.80101000000286E+0000 -5.03105999999889E-0002
 1.05966000000044E+0001 -6.36985000000277E+0000 -3.21807000000263E-0002
 1.08197999999974E+0001 -6.81300000000192E+0000 -1.94807000000026E-0002
 1.10020999999978E+0001 -7.17590999999811E+0000 -2.27059999999994E-0002
 1.12897999999986E+0001 -7.74973999999929E+0000 -1.60752999999936E-0003
 1.15129000000015E+0001 -8.19517000000633E+0000 -2.67755000000136E-0003
 1.19183999999950E+0001 -9.00508000000264E+0000 -1.01487000000020E-0002
 1.22060999999957E+0001 -9.58039000000281E+0000  3.80872999999937E-0003
 1.26114999999990E+0001 -1.03910999999934E+0001 -1.67095999999969E-0007
 1.28991999999998E+0001 -1.09663000000000E+0001 -9.77050000000190E-0003
 1.31223999999929E+0001 -1.14128000000055E+0001  1.90332999999896E-0002
 1.33046999999933E+0001 -1.17771999999968E+0001 -1.46646000000032E-0002
 1.35923999999940E+0001 -1.23527000000031E+0001  0.00000000000000E+0000
41
 4.60517000000254E+0000 -9.15761000000202E-0001  0.00000000000000E+0000
 4.82830999999715E+0000 -9.16137000000163E-0001  0.00000000000000E+0000
 5.01064000000042E+0000 -9.16513000000123E-0001  0.00000000000000E+0000
 5.16479000000254E+0000 -9.17266000000382E-0001  0.00000000000000E+0000
 5.29832000000169E+0000 -9.17642000000342E-0001  0.00000000000000E+0000
 5.52146000000357E+0000 -9.19149999999718E-0001  0.00000000000000E+0000
 5.70378000000346E+0000 -9.20659999999771E-0001  0.00000000000000E+0000
 5.85792999999831E+0000 -9.22550999999657E-0001  0.00000000000000E+0000
 5.99145999999746E+0000 -9.24444999999650E-0001  0.00000000000000E+0000
 6.10925000000134E+0000 -9.27102999999988E-0001  0.00000000000000E+0000
 6.21461000000272E+0000 -9.29387000000133E-0001  0.00000000000000E+0000
 6.30991999999969E+0000 -9.32823000000099E-0001  0.00000000000000E+0000
 6.39693000000261E+0000 -9.35886999999639E-0001  0.00000000000000E+0000
 6.47697000000335E+0000 -9.40115000000333E-0001  0.00000000000000E+0000
 6.55107999999746E+0000 -9.43975000000137E-0001  0.00000000000000E+0000
 6.68460999999661E+0000 -9.51348999999937E-0001  0.00000000000000E+0000
 6.90776000000187E+0000 -9.71018999999615E-0001  0.00000000000000E+0000
 6.90776000000187E+0000 -9.71018999999615E-0001  0.00000000000000E+0000
 7.31321999999636E+0000 -1.03670000000056E+0000 -4.61584000000130E-0001
 7.60089999999764E+0000 -1.12259000000086E+0000 -6.24437000000398E-0001
 8.00637000000279E+0000 -1.33676000000014E+0000 -9.35628000000179E-0001
 8.29404999999679E+0000 -1.57782000000043E+0000 -1.07106999999996E+0000
 8.51718999999866E+0000 -1.82270000000062E+0000 -8.66834999999810E-0001
 8.69951000000583E+0000 -2.05577999999878E+0000 -7.90949999999612E-0001
 8.98720000000321E+0000 -2.47391000000061E+0000 -5.15704000000369E-0001
 9.21034000000509E+0000 -2.82931000000099E+0000 -3.64232999999786E-0001
 9.61581000000297E+0000 -3.52169000000140E+0000 -2.87510000000111E-0001
 9.90348999999696E+0000 -4.04224000000249E+0000 -2.24952000000030E-0001
 1.03089999999938E+0001 -4.80640000000130E+0000 -1.39695999999958E-0001
 1.05966000000044E+0001 -5.36334999999963E+0000 -8.04677999999512E-0002
 1.08197999999974E+0001 -5.80062999999791E+0000 -8.67759000000206E-0002
