94
 0.00000000000000E+0000   1.00000000000000E+0000   0.00000000000000E+0000
 1.00000000000000E-0007   1.00000000000000E+0000  -3.26802276054903E+0000
 1.00000000000000E-0006   1.00000000000000E+0000   7.26227280122008E+0000
 1.00000000000000E-0005   1.00000000000000E+0000  -1.56501978866292E+0001
 1.00000000000000E-0004   1.00000000000000E+0000   3.37042080704624E+0001
 1.00000000000000E-0003   1.00000000000000E+0000  -7.25842379663543E+0001
 5.00000000000000E-0003   9.99450000000000E-0001  -3.60020637983049E+0001
 1.00000000000000E-0002   9.97790000000000E-0001  -4.57251799530026E+0001
 1.50000000000000E-0002   9.95040000000000E-0001  -4.26972163896669E+0001
 2.00000000000000E-0002   9.91210000000000E-0001  -4.26859544883491E+0001
 2.50000000000000E-0002   9.86320000000000E-0001  -4.09589656569510E+0001
 3.00000000000000E-0002   9.80390000000000E-0001  -4.30781828838310E+0001
 3.75000000000000E-0002   9.69591000000000E-0001  -3.21934132825974E+0001
 4.00000000000000E-0002   9.65540000000000E-0001  -4.64981450877498E+0001
 4.75000000000000E-0002   9.51888000000000E-0001  -2.51671420051271E+0001
 5.00000000000000E-0002   9.46940000000000E-0001  -4.06084286956840E+0001
 5.87500000000000E-0002   9.27840000000000E-0001  -2.80383264545471E+0001
 6.62500000000000E-0002   9.09601000000000E-0001  -3.03317042662806E+0001
 7.00000000000000E-0002   8.99870000000000E-0001  -2.28397881599063E+0001
 7.87500000000000E-0002   8.75776000000000E-0001  -3.05441605718525E+0001
 8.00000000000000E-0002   8.72161000000000E-0001  -1.57349137311561E+0001
 8.62500000000000E-0002   8.53727000000000E-0001  -1.12697749308268E+0001
 9.00000000000000E-0002   8.42390000000000E-0001  -3.16856774836835E+0001
 9.75000000000000E-0002   8.18793000000000E-0001   2.23858658314180E+0000
 1.00000000000000E-0001   8.10820000000000E-0001  -2.58916602140981E+0001
 1.06250000000000E-0001   7.90380000000000E-0001  -6.35078603378797E+0000
 1.15630000000000E-0001   7.59029000000000E-0001  -7.59020417328726E+0000
 1.25000000000000E-0001   7.27120000000000E-0001  -3.68301226191994E+0000
 1.35940000000000E-0001   6.89468000000000E-0001   3.00747787370727E-0001
 1.45310000000000E-0001   6.57270000000000E-0001   6.45155511624202E+0000
 1.50000000000000E-0001   6.41300000000000E-0001   5.92058399050619E-0001
 1.60940000000000E-0001   6.04320000000000E-0001   9.17755362792666E+0000
 1.70310000000000E-0001   5.73352000000000E-0001   7.70226793118215E+0000
 1.75000000000000E-0001   5.58120000000000E-0001   8.73079644556309E+0000
 1.87500000000000E-0001   5.18545000000000E-0001   1.23422996626790E+0001
 2.00000000000000E-0001   4.80790000000000E-0001   1.17880049037160E+0001
 2.12500000000000E-0001   4.44915000000000E-0001   1.26976807224555E+0001
 2.21880000000000E-0001   4.19312000000000E-0001   1.49055361644801E+0001
 2.28910000000000E-0001   4.00939000000000E-0001   1.24893994153815E+0001
 2.35940000000000E-0001   3.83209000000000E-0001   1.32010050302338E+0001
 2.42970000000000E-0001   3.66136000000000E-0001   1.44704050803808E+0001
 2.50000000000000E-0001   3.49750000000000E-0001   1.23233830374137E+0001
 2.62500000000000E-0001   3.22171000000000E-0001   1.31366375787203E+0001
 2.71880000000000E-0001   3.02814000000000E-0001   1.35545969045789E+0001
 2.78910000000000E-0001   2.89065000000000E-0001   1.12697946846935E+0001
 2.90630000000000E-0001   2.67408000000000E-0001   1.10459610059368E+0001
 2.92970000000000E-0001   2.63270000000000E-0001   1.46369819401134E+0001
 3.00000000000000E-0001   2.51270000000000E-0001   9.71423212063926E+0000
 3.17970000000000E-0001   2.22955000000000E-0001   1.10807472907740E+0001
 3.25000000000000E-0001   2.12804000000000E-0001   8.78536980432029E+0000
 3.33010000000000E-0001   2.01798000000000E-0001   9.65924482609643E+0000
 3.49760000000000E-0001   1.80693000000000E-0001   8.08944123184785E+0000
 3.62500000000000E-0001   1.66214000000000E-0001   8.01390226723789E+0000
 3.67700000000000E-0001   1.60675000000000E-0001   7.16214415920162E+0000
 3.89230000000000E-0001   1.39767000000000E-0001   6.49943585024051E+0000
 4.00000000000000E-0001   1.30450000000000E-0001   5.76292536430322E+0000
 4.25000000000000E-0001   1.11353000000000E-0001   4.99882572966026E+0000
 4.43750000000000E-0001   9.90866000000000E-0002   4.08328610918167E+0000
 4.50000000000000E-0001   9.53362000000000E-0002   4.31547393756901E+0000
 4.71880000000000E-0001   8.34564000000000E-0002   3.39854159260010E+0000
 5.00000000000000E-0001   7.05960000000000E-0002   2.82355084377186E+0000
 5.25000000000000E-0001   6.10548000000000E-0002   2.34443192307004E+0000
 5.62500000000000E-0001   4.94301000000000E-0002   1.76781969391858E+0000
 6.00000000000000E-0001   4.03270000000000E-0002   1.34311596792235E+0000
 6.50000000000000E-0001   3.10961000000000E-0002   9.48989341832863E-0001
 7.00000000000000E-0001   2.42860000000000E-0002   6.70846664746150E-0001
 7.50000000000000E-0001   1.91923000000000E-0002   4.86983999182580E-0001
 8.00000000000000E-0001   1.53360000000000E-0002   3.50977338523526E-0001
 8.75000000000000E-0001   1.11645000000000E-0002   2.25899538799849E-0001
 9.00000000000000E-0001   1.00920000000000E-0002   1.92671674030640E-0001
 1.00000000000000E+0000   6.88160000000000E-0003   1.09605930223436E-0001
 1.12500000000000E+0000   4.44949000000000E-0003   5.83430719711169E-0002
 1.25000000000000E+0000   2.99490000000000E-0003   3.23894618920952E-0002
 1.43750000000000E+0000   1.75902000000000E-0003   1.45912657122713E-0002
 1.50000000000000E+0000   1.49390000000000E-0003   1.16477286255433E-0002
 1.75000000000000E+0000   8.23089000000000E-0004   4.64108600807387E-0003
 2.00000000000000E+0000   4.89060000000000E-0004   2.11899934216121E-0003
 2.50000000000000E+0000   2.03550000000000E-0004   5.03610969479448E-0004
 3.00000000000000E+0000   9.90230000000000E-0005   2.10148779921004E-0004
 3.50000000000000E+0000   5.37340000000000E-0005   7.75059108365339E-0005
 4.00000000000000E+0000   3.16060000000000E-0005   3.56915767328605E-0005
 5.00000000000000E+0000   1.29980000000000E-0005   8.06031438315158E-0006
 6.00000000000000E+0000   6.28240000000000E-0006   3.42156573453322E-0006
 7.00000000000000E+0000   3.39560000000000E-0006   1.22622267871554E-0006
 8.00000000000000E+0000   1.99220000000000E-0006   5.73943550604613E-0007
 1.00000000000000E+0001   8.16820000000000E-0007   1.12188008828390E-0007
 1.50000000000000E+0001   1.61510000000000E-0007   4.24975503866090E-0009
 2.00000000000000E+0001   5.11200000000000E-0008   1.59377101696560E-0009
 5.00000000000000E+0001   1.30920000000000E-0009  -3.43563546029883E-0010
 8.00000000000000E+0001   1.99770000000000E-0010   1.05158967153932E-0010
 1.00000000000000E+0002   8.18280000000000E-0011  -1.12434672483647E-0012
 1.00000000000000E+0003   8.18290000000000E-0015   5.06405747937351E-0016
 1.00000000000000E+0006   8.18290000000000E-0027  -2.52949924020057E-0019
 1.00000000000000E+0009   8.18290100000000E-0039   0.00000000000000E+0000
130
 1.00000000000000E-0007   2.00000000000000E+0000   0.00000000000000E+0000
 1.00000000000000E-0006   2.00000000000000E+0000   5.20539767372010E+0000
 1.00000000000000E-0005   2.00000000000000E+0000  -1.14518748821842E+0001
 1.00000000000000E-0004   2.00000000000000E+0000   2.46735849734333E+0001
 1.00000000000000E-0003   2.00000000000000E+0000  -5.31366994533347E+0001
 5.00000000000000E-0003   1.99950000000000E+0000  -6.28666429583317E+0001
 7.18750000000000E-0003   1.99892000000000E+0000   6.84179938584688E+0001
 9.06250000000000E-0003   1.99850000000000E+0000  -9.14764137449474E+0001
 1.00000000000000E-0002   1.99820000000000E+0000  -2.02377505246728E+0002
 1.12500000000000E-0002   1.99762000000000E+0000   8.57285786719926E+0001
 1.25390000000000E-0002   1.99708000000000E+0000   6.83209800124139E+0001
 1.34180000000000E-0002   1.99675000000000E+0000  -1.65787506687068E+0002
 1.44730000000000E-0002   1.99626000000000E+0000   4.45893872760610E+0001
 1.50000000000000E-0002   1.99600000000000E+0000  -2.64889841787165E+0002
 1.62500000000000E-0002   1.99522000000000E+0000   1.07257354618246E+0002
 2.00000000000000E-0002   1.99300000000000E+0000  -1.46522998386218E+0002
 2.25000000000000E-0002   1.99105000000000E+0000   1.20528960003533E+0002
 2.37500000000000E-0002   1.99015000000000E+0000  -1.42127763248150E+0002
 2.50000000000000E-0002   1.98910000000000E+0000  -1.28017907011294E+0002
 2.62500000000000E-0002   1.98790000000000E+0000   7.81993912929529E+0001
 3.00000000000000E-0002   1.98440000000000E+0000  -1.23192407777350E+0002
 3.23440000000000E-0002   1.98175000000000E+0000   1.06420213864371E+0001
 4.00000000000000E-0002   1.97240000000000E+0000  -6.11790987830596E+0001
 4.50000000000000E-0002   1.96500000000000E+0000  -1.70647520882117E+0001
 5.00000000000000E-0002   1.95690000000000E+0000  -3.85618928641259E+0001
 5.50000000000000E-0002   1.94794000000000E+0000  -3.50876764553070E+0001
 6.50000000000000E-0002   1.92774000000000E+0000  -1.22560242020053E+0001
 6.62500000000000E-0002   1.92508000000000E+0000  -1.70901527218525E+0001
 7.00000000000000E-0002   1.91690000000000E+0000  -3.56742513408590E+0001
 8.50000000000000E-0002   1.87977000000000E+0000  -2.41418334674085E+0001
 9.00000000000000E-0002   1.86600000000000E+0000  -3.42425782381137E+0001
 1.00000000000000E-0001   1.83640000000000E+0000  -8.80134855197349E+0000
 1.12500000000000E-0001   1.79729000000000E+0000  -2.19450826224019E+0001
 1.25000000000000E-0001   1.75510000000000E+0000  -2.16903209584179E+0001
 1.37500000000000E-0001   1.70951000000000E+0000  -2.18536335439273E+0001
 1.43750000000000E-0001   1.68555000000000E+0000  -4.44155681961212E+0000
 1.50000000000000E-0001   1.66120000000000E+0000  -2.02841391776249E+0001
 1.62500000000000E-0001   1.61092000000000E+0000   2.40119594268405E+0000
 1.75000000000000E-0001   1.56030000000000E+0000  -2.37664459310730E+0000
 1.87500000000000E-0001   1.50949000000000E+0000  -1.90617570255766E-0001
 1.93750000000000E-0001   1.48404000000000E+0000  -1.01500539224493E+0000
 2.00000000000000E-0001   1.45850000000000E+0000  -9.57336086078687E+0000
 2.12500000000000E-0001   1.40668000000000E+0000   8.11585278488730E-0001
 2.31250000000000E-0001   1.32891000000000E+0000   2.99428964556619E+0000
 2.50000000000000E-0001   1.25220000000000E+0000   5.30192280590863E+0000
 2.62500000000000E-0001   1.20206000000000E+0000   7.39895150210885E+0000
