57	FP13	5.100000e-04
57	F23	1.530000e-01
58	F1	4.820000e-01
58	F12	1.900000e-01
58	F13	2.900000e-01
58	FP13	5.500000e-04
58	F23	1.530000e-01
59	F1	4.850000e-01
59	F12	1.900000e-01
59	F13	2.900000e-01
59	FP13	6.000000e-04
59	F23	1.530000e-01
60	F1	4.880000e-01
60	F12	1.900000e-01
60	F13	3.000000e-01
60	FP13	6.600000e-04
60	F23	1.530000e-01
61	F1	4.900000e-01
61	F12	1.900000e-01
61	F13	3.000000e-01
61	FP13	7.200000e-04
61	F23	1.520000e-01
62	F1	4.920000e-01
62	F12	1.900000e-01
62	F13	3.000000e-01
62	FP13	7.900000e-04
62	F23	1.510000e-01
63	F1	4.930000e-01
63	F12	1.900000e-01
63	F13	3.000000e-01
63	FP13	8.700000e-04
63	F23	1.500000e-01
64	F1	4.930000e-01
64	F12	1.900000e-01
64	F13	3.000000e-01
64	FP13	9.600000e-04
64	F23	1.490000e-01
65	F1	4.930000e-01
65	F12	1.900000e-01
65	F13	3.000000e-01
65	FP13	1.100000e-03
65	F23	1.470000e-01
66	F1	4.920000e-01
66	F12	1.900000e-01
66	F13	3.000000e-01
66	FP13	1.200000e-03
66	F23	1.450000e-01
67	F1	4.900000e-01
67	F12	1.900000e-01
67	F13	3.000000e-01
67	FP13	1.300000e-03
67	F23	1.430000e-01
68	F1	4.870000e-01
68	F12	1.900000e-01
68	F13	3.000000e-01
68	FP13	1.400000e-03
68	F23	1.420000e-01
69	F1	4.830000e-01
69	F12	1.900000e-01
69	F13	2.900000e-01
69	FP13	1.600000e-03
69	F23	1.400000e-01
70	F1	4.780000e-01
70	F12	1.900000e-01
70	F13	2.900000e-01
70	FP13	1.800000e-03
70	F23	1.390000e-01
71	F1	4.720000e-01
71	F12	1.900000e-01
71	F13	2.800000e-01
71	FP13	2.000000e-03
71	F23	1.380000e-01
72	F1	4.650000e-01
72	F12	1.800000e-01
72	F13	2.800000e-01
72	FP13	2.300000e-03
72	F23	1.360000e-01
73	F1	4.570000e-01
73	F12	1.800000e-01
73	F13	2.800000e-01
73	FP13	2.600000e-03
73	F23	1.350000e-01
74	F1	4.470000e-01
74	F12	1.700000e-01
74	F13	2.800000e-01
74	FP13	2.800000e-03
74	F23	1.340000e-01
75	F1	4.850000e-01
75	F12	1.600000e-01
75	F13	3.300000e-01
75	FP13	3.000000e-03
75	F23	1.330000e-01
76	F1	5.520000e-01
76	F12	1.600000e-01
76	F13	3.900000e-01
76	FP13	2.900000e-03
76	F23	1.300000e-01
77	F1	6.030000e-01
77	F12	1.500000e-01
77	F13	4.500000e-01
77	FP13	2.800000e-03
77	F23	1.280000e-01
78	F1	6.400000e-01
78	F12	1.400000e-01
78	F13	5.000000e-01
78	FP13	2.800000e-03
78	F23	1.260000e-01
79	F1	6.720000e-01
79	F12	1.400000e-01
79	F13	5.300000e-01
79	FP13	2.800000e-03
79	F23	1.240000e-01
80	F1	6.900000e-01
80	F12	1.300000e-01
80	F13	5.600000e-01
80	FP13	3.000000e-03
80	F23	1.220000e-01
81	F1	6.960000e-01
81	F12	1.300000e-01
81	F13	5.700000e-01
81	FP13	3.200000e-03
81	F23	1.200000e-01
82	F1	6.960000e-01
82	F12	1.200000e-01
82	F13	5.800000e-01
82	FP13	3.500000e-03
82	F23	1.180000e-01
83	F1	6.940000e-01
83	F12	1.100000e-01
83	F13	5.800000e-01
83	FP13	3.800000e-03
83	F23	1.160000e-01
84	F1	6.890000e-01
84	F12	1.100000e-01
84	F13	5.800000e-01
84	FP13	4.200000e-03
84	F23	1.130000e-01
85	F1	6.850000e-01
85	F12	1.000000e-01
85	F13	5.900000e-01
85	FP13	4.700000e-03
85	F23	1.110000e-01
86	F1	6.820000e-01
86	F12	1.000000e-01
86	F13	5.800000e-01
86	FP13	4.700000e-03
86	F23	1.110000e-01
87	F1	6.770000e-01
87	F12	1.000000e-01
87	F13	5.800000e-01
87	FP13	5.800000e-03
87	F23	1.100000e-01
88	F1	6.720000e-01
88	F12	9.000000e-02
88	F13	5.800000e-01
88	FP13	6.400000e-03
88	F23	1.090000e-01
89	F1	6.640000e-01
89	F12	9.000000e-02
89	F13	5.800000e-01
89	FP13	7.100000e-03
89	F23	1.080000e-01
90	F1	6.600000e-01
90	F12	9.000000e-02
90	F13	5.700000e-01
90	FP13	7.800000e-03
90	F23	1.080000e-01
91	F1	6.640000e-01
91	F12	8.000000e-02
91	F13	5.800000e-01
91	FP13	8.400000e-03
91	F23	1.080000e-01
